Account ID,Contract ID,Contract Start Date,Contract End Date,Status,Contract Type,Recurrence,Billing Amount (converted),6 months Opt Out,Opt Out Exercised
0011n000026SMox,8001n000008mHrPAAU,2021-02-01,2021-09-21,Signed,Downsell,Recurrent,550.0,False,False
0011n000026QyzW,8001n000008m0VBAAY,2020-10-27,2021-06-25,Signed,Upsell,Recurrent,450.0,True,False
0011n000026QyzW,8001n000005XLj5AAG,2020-06-26,2021-06-25,Signed,Renewal,Recurrent,2884.79,True,False
0011n000026QyzW,8001n000004XsqAAAS,2019-05-29,2020-06-26,Signed,New Business,Monthly,2750.0,False,False
0011n000026QyzW,8001n000003VTbzAAG,2019-10-14,2020-06-26,Signed,Upsell,Monthly,380.0,False,False
0010Y00000R7LO6,8000Y000000k0GNQAY,2018-09-01,,Signed,New Business,Monthly,1500.0,False,False
0011n0000258RdZ,8001n000004yXO8AAM,2019-06-10,2020-03-10,Signed,New Business,Monthly,1650.0,False,False
0011n000021amO4,8001n0000054GaDAAU,2020-07-08,2021-07-08,Signed,Upsell,Recurrent,375.0,False,False
0011n000021amO4,8001n0000054GZyAAM,2020-07-08,2021-07-08,Signed,Renewal,Recurrent,1600.0,False,False
0011n000021amO4,8001n000004Xbg3AAC,2019-04-15,2020-07-08,Signed,New Business,Monthly,1600.0,False,False
0010Y00001g0K8S,8001n0000054GqRAAU,2020-07-13,2021-07-13,Signed,Renewal,Recurrent,800.0,False,False
0010Y00001g0K8S,8001n000008m3UNAAY,2020-11-10,2021-07-13,Signed,Upsell,Recurrent,750.0,False,False
0010Y00001g0K8S,8001n000004bEFJAA2,2021-11-09,2022-11-09,Signed,Upsell,Recurrent,100.0,False,False
0010Y00001g0K8S,8001n000008mpsrAAA,2021-07-13,2022-07-13,Signed,Renewal,Recurrent,1627.05,False,False
0011n00001nPCwl,8001n000005WzHeAAK,2020-01-28,2020-08-09,Signed,Renewal,Recurrent,1575.0,False,False
0011n00001nPCwl,8001n000003ilUTAAY,2019-01-28,2020-01-27,Signed,New Business,Monthly,1500.0,False,False
0011n00001nPCwl,8001n000004awgPAAQ,2021-08-09,2022-08-09,Signed,Renewal,Recurrent,1875.0,False,False
0011n00001nPCwl,8001n000008lpVAAAY,2020-08-10,2021-08-09,Signed,Renewal,Recurrent,1500.0,True,False
0011n00001nPCwl,8001n000008m6VIAAY,2020-11-25,2021-08-09,Signed,Upsell,Recurrent,375.0,False,False
0011n000024BFIZ,8001n000004yZboAAE,2019-06-19,2021-06-18,Signed,New Business,Monthly,1845.0,False,False
0011n000024BFIZ,8001n000004azx4AAA,2021-06-17,2022-06-18,Signed,Renewal,Recurrent,2232.45,False,False
0011n000026Qw3M,8001n0000062cgMAAQ,2019-07-17,2019-12-01,Signed,New Business,Monthly,1400.0,False,False
0011n000026Qw3c,8001n000005Wpw9AAC,2020-02-05,2020-04-05,Signed,Trial,Non-Recurrent,1700.0,False,False
0011n000026Qw3c,8001n000004b1MJAAY,2021-09-16,2022-09-15,Signed,Renewal,Recurrent,1685.75,False,False
0011n000026Qw3c,8001n000008ltE3AAI,2020-09-15,2021-09-15,Signed,New Business,Recurrent,1615.0,False,False
0011n000024AoXJ,8001n000004XkqLAAS,2019-04-23,2019-06-26,Signed,New Business,Non-Recurrent,1540.0,False,False
0011n000026Qw2A,8001n000008mHBOAA2,2021-01-27,2022-01-27,Signed,New Business,Recurrent,1250.0,False,False
0011n000026Qw4E,8001n000005XsLaAAK,2021-07-07,2022-07-06,Signed,Renewal,Recurrent,1200.0,False,False
0011n000026Qw4E,8001n000004yYWrAAM,2019-06-17,2020-06-16,Signed,New Business,Monthly,1200.0,False,False
0011n000026Qw4E,8001n000005XsKwAAK,2020-07-06,2021-07-06,Signed,Renewal,Recurrent,1200.0,False,False
0011n000026Qht9,8001n000008lpcaAAA,2020-08-01,2021-08-11,Signed,Upsell,Recurrent,310.0,False,False
0011n000026Qht9,8001n000005X8LfAAK,2020-05-22,2020-07-31,Signed,Renewal,Recurrent,1365.0,False,False
0011n000026Qht9,8001n000004ayzdAAA,2021-08-24,2022-08-11,Signed,Upsell,Recurrent,145.0,False,False
0011n000026Qht9,8001n000004b4hjAAA,2021-09-30,2022-08-11,Signed,Upsell,Recurrent,145.0,False,False
0011n000026Qht9,8001n000004XqwkAAC,2019-05-22,2020-05-20,Signed,New Business,Monthly,1300.0,False,False
0011n000026Qht9,8001n000004ayzJAAQ,2021-08-12,2022-08-11,Signed,Renewal,Recurrent,2050.0,False,False
0011n000026Qht9,8001n000008m0FSAAY,2020-10-26,2021-08-11,Signed,Upsell,Recurrent,375.0,False,False
0011n000026Qht9,8001n000008lpbrAAA,2020-08-01,2021-08-11,Signed,Renewal,Recurrent,1365.0,False,False
0010Y00000PUCL0,8001n000008mBuwAAE,2020-12-20,2021-12-19,Signed,Renewal,Recurrent,1800.0,False,False
0010Y00000PUCL0,8001n000004bM9OAAU,2021-12-20,2022-12-19,Signed,Renewal,Recurrent,1800.0,False,False
0011n00002C1f7o,8001n000008lqjcAAA,2020-09-30,2021-08-01,Signed,Renewal,Recurrent,2625.0,False,False
0011n00002C1f7o,8001n000006PoFiAAK,2019-09-30,2020-09-29,Signed,New Business,Monthly,2500.0,False,False
0010Y00000PTmX8,8001n000005WtDRAA0,2020-01-01,2020-07-01,Signed,Downsell,Recurrent,2800.0,False,False
0010Y00000SIprn,8001n000004yaWPAAY,2019-06-20,2019-11-10,Signed,Upsell,Monthly,100.0,False,False
0010Y00000SIprn,8001n000004XggDAAS,2019-04-21,2019-11-10,Signed,New Business,Monthly,850.0,False,False
0011n00002GBV6D,8001n000008lsxHAAQ,2020-09-07,2021-04-29,Signed,Upsell,Recurrent,250.0,True,False
0011n00002GBV6D,8001n000008maUoAAI,2021-05-01,2022-04-30,Signed,Renewal,Recurrent,1750.0,False,False
0011n00002eWsv3,8001n000008mkSRAAY,2021-06-14,2022-07-04,Signed,New Business,Recurrent,3000.0,True,True
0011n00002Y7ceu,8001n000008mfIyAAI,2021-05-24,2022-05-24,Signed,New Business,Recurrent,1850.0,True,False
0011n00002Y7YFa,8001n000008mBxqAAE,2020-12-21,2021-11-30,Signed,New Business,Recurrent,,False,False
0011n00002C1uHz,8001n000004bLVxAAM,2021-12-28,2022-12-28,Signed,Renewal,Recurrent,2310.0,False,False
0011n00002C1uHz,8001n000008mCmUAAU,2020-12-29,2021-12-28,Signed,New Business,Recurrent,2200.0,True,False
0011n00002QWVDE,8001n0000054JHYAA2,2020-08-03,2021-03-31,Signed,New Business,Recurrent,2100.0,True,False
0011n00002QWVDE,8001n000008mQsgAAE,2021-04-01,2022-03-31,Signed,Downsell,Recurrent,500.0,False,False
0011n000029VjvQ,8001n000003VXVVAA4,2019-11-04,2020-05-04,Signed,New Business,Monthly,1500.0,False,False
0011n000029VjXQ,8001n000003VVJJAA4,2019-10-22,2020-10-21,Signed,New Business,Monthly,1500.0,False,False
0011n000029VjXQ,8001n000004bAjzAAE,2021-10-22,2022-10-21,Signed,Renewal,Recurrent,1653.74,False,False
0011n000029VjXQ,8001n000008lvdAAAQ,2020-10-22,2021-10-22,Signed,Renewal,Recurrent,1575.0,False,False
0011n00001wyzkL,8001n000004XpE7AAK,2019-05-24,2020-04-04,Signed,New Business,Monthly,700.0,False,False
0011n00002Zrk9R,8001n000008mQOgAAM,2021-03-15,2022-03-14,Signed,New Business,Recurrent,2040.0,True,False
0011n00001xWYLK,8001n000008mFzHAAU,2021-01-26,2022-01-01,Signed,New Business,Recurrent,2205.0,False,False
0011n00001xWaJw,8001n000004XUolAAG,2019-03-05,2019-08-29,Signed,Upsell,Monthly,300.0,False,False
0011n00001xWaJw,8001n000004Gg06AAC,2019-02-12,2019-08-29,Signed,New Business,Monthly,1500.0,False,False
0011n00002SwuNB,8001n000008mBKtAAM,2020-12-16,2021-07-01,Signed,New Business,Recurrent,1708.5,True,True
0010Y00000Zqg8D,8001n000008lplhAAA,2020-08-13,2021-08-12,Signed,Renewal,Recurrent,1600.0,False,False
0010Y00000Zqg8D,8001n000008mWMbAAM,2021-04-14,2021-08-12,Signed,Upsell,Recurrent,250.0,True,False
0010Y00000Zqg8D,8001n000004awHeAAI,2021-08-12,2022-08-11,Signed,Renewal,Recurrent,2257.5,False,False
0010Y00000Zqg8D,8001n000008lplmAAA,2020-10-01,2021-08-12,Signed,Upsell,Recurrent,300.0,False,False
0011n00001xVxt0,8001n000005WxDGAA0,2021-02-17,2022-01-01,Signed,Renewal,Recurrent,1050.0,False,False
0011n00001xVxt0,8001n000004ycNFAAY,2019-06-27,2020-02-18,Signed,Upsell,Monthly,250.0,False,False
0011n00001xVxt0,8001n000005WxDBAA0,2020-02-18,2021-02-18,Signed,Downsell,Recurrent,1000.0,False,False
0011n00001xVxt0,8001n000004XbpLAAS,2019-04-08,2020-02-18,Signed,New Business,Monthly,1500.0,False,False
0011n00002bBaRG,8001n000008mYVVAA2,2021-05-03,2022-05-03,Signed,New Business,Recurrent,2100.0,True,False
0011n00002eTayJ,8001n000004bGZaAAM,2021-11-23,2022-12-31,Signed,Upsell,Recurrent,1350.0,False,False
0011n00002eTayJ,8001n000004bFUKAA2,2021-11-16,2022-12-31,Signed,Upsell,Recurrent,1442.0,False,False
0011n00002eTayJ,8001n000008mjtWAAQ,2021-06-10,2022-06-08,Signed,New Business,Recurrent,2005.0,True,False
0010Y00000VbM3C,8001n000005Wq8FAAS,2019-11-25,2021-10-01,Signed,Downsell,Recurrent,4950.0,False,False
0011n000025AgR7,8001n000004XnsHAAS,2019-05-08,2019-12-15,Signed,New Business,Monthly,1950.0,False,False
0011n000025AZ3f,8001n000004ybfMAAQ,2019-06-21,2019-09-18,Signed,Upsell,Monthly,250.0,False,False
0011n000025AZ3f,8001n000004Xo7kAAC,2019-05-09,2019-09-18,Signed,New Business,Monthly,1300.0,False,False
0011n000025AZ3f,8001n000004XrAdAAK,2019-05-17,2019-09-18,Signed,Upsell,Non-Recurrent,0.0,False,False
0011n000025Auxe,8001n000004XoBcAAK,2019-05-10,2019-09-21,Signed,New Business,Monthly,1200.0,False,False
0010Y00001TqUjx,8001n0000034vWyAAI,2018-11-06,2021-11-06,Signed,New Business,Monthly,1500.0,False,False
0010Y00001TqUjx,8001n000004bDwvAAE,2021-11-06,2022-11-05,Signed,Renewal,Recurrent,1500.0,False,False
0010Y00001UHa3D,8000Y000000jSH6QAM,2018-05-28,2019-05-23,Signed,New Business,Monthly,1600.0,False,False
0011n000029wREG,8001n000006PeH8AAK,2019-08-27,2020-03-04,Signed,New Business,Monthly,1300.0,False,False
0011n000029OcWe,8001n0000065aNqAAI,2019-08-15,2020-05-02,Signed,New Business,Monthly,1500.0,False,False
0011n000029OcWe,8001n000005WwO2AAK,2020-02-14,2020-05-02,Signed,Upsell,Recurrent,425.0,False,False
0011n0000259L1q,8001n000008mC0fAAE,2021-01-01,2022-01-01,Signed,New Business,Recurrent,1500.0,True,False
0011n0000259OTH,8001n000008mgtvAAA,2021-06-07,2022-06-06,Signed,New Business,Recurrent,2340.0,False,False
0011n0000259MMp,8001n000006PmZjAAK,2019-10-14,2020-06-26,Signed,Upsell,Monthly,750.0,False,False
0011n0000259MMp,8001n000004ycUzAAI,2019-06-27,2020-06-26,Signed,New Business,Recurrent,1998.0,False,False
0011n0000259MMp,8001n000005XGAeAAO,2021-06-27,2022-06-26,Signed,Renewal,Recurrent,2885.4,False,False
0011n0000259MMp,8001n000005XGAZAA4,2020-06-27,2021-06-26,Signed,Renewal,Recurrent,2885.4,False,False
0011n0000259OJj,8001n000008m2axAAA,2020-11-11,2021-11-12,Signed,New Business,Recurrent,2000.0,False,False
0011n0000259OJj,8001n000004bDeNAAU,2021-11-12,2022-11-12,Signed,Renewal,Recurrent,2100.0,False,False
0011n0000259MXR,8001n000008mTUrAAM,2021-03-31,2022-03-30,Signed,New Business,Recurrent,1350.0,True,False
0011n0000259Jb6,8001n000008mSHIAA2,2021-03-24,2022-03-24,Signed,New Business,Recurrent,3500.0,False,False
0011n0000259O2m,8001n0000054GgkAAE,2021-07-11,2022-01-01,Signed,Renewal,Recurrent,1653.0,False,False
0011n0000259O2m,8001n0000050AQgAAM,2019-07-11,2020-07-10,Signed,New Business,Monthly,1500.0,False,False
0011n0000259O2m,8001n0000054GgfAAE,2020-07-11,2021-07-10,Signed,Renewal,Recurrent,1575.0,False,False
0011n0000259LP7,8001n000005WmciAAC,2019-12-18,2020-08-01,Signed,New Business,Recurrent,1500.0,False,False
0011n0000259MU3,8001n000005XsZ8AAK,2020-07-06,2021-06-30,Signed,New Business,Recurrent,1675.0,False,False
0011n0000259OGr,8001n000008mPzMAAU,2021-03-12,2022-03-14,Signed,New Business,Recurrent,2850.0,False,False
0011n0000259Osn,8001n000005WnEhAAK,2020-01-07,2020-03-31,Signed,New Business,Recurrent,750.0,False,False
0011n0000259Osn,8001n000005WoNhAAK,2021-01-01,2021-06-30,Signed,Renewal,Recurrent,750.0,False,False
0011n0000259Ot1,8001n000008mFikAAE,2021-01-22,2022-01-22,Signed,New Business,Recurrent,2770.0,False,False
0011n0000259KRa,8001n000008maytAAA,2021-05-10,2022-05-10,Signed,New Business,Recurrent,2100.0,True,False
0011n0000259ODb,8001n000006Pk89AAC,2019-09-17,2020-02-08,Signed,New Business,Monthly,1150.0,False,False
0011n0000259MeX,8001n000008mHunAAE,2021-02-15,2021-12-12,Signed,Upsell,Recurrent,355.0,False,False
0011n0000259MeX,8001n000008mBgkAAE,2020-12-21,2021-12-21,Signed,New Business,Recurrent,1672.0,False,False
0011n0000259LKT,8001n000004b3riAAA,2021-10-01,2022-09-30,Signed,Renewal,Recurrent,2887.5,False,False
0011n0000259LKT,8001n000008lvVQAAY,2020-10-01,2021-10-01,Signed,New Business,Recurrent,2750.0,False,False
0011n0000259M2f,8001n000005XGZjAAO,2021-08-03,2022-08-02,Signed,Renewal,Recurrent,3360.0,False,False
0011n0000259M2f,8001n000005XGZeAAO,2020-08-03,2021-08-02,Signed,New Business,Recurrent,3200.0,False,False
0011n0000259M5C,8001n000008mVrTAAU,2021-04-16,2022-04-22,Signed,New Business,Recurrent,2000.0,True,False
0011n0000259Nuo,8001n000008mm8MAAQ,2021-06-22,2022-06-30,Signed,New Business,Recurrent,1500.0,True,False
0011n0000259O2x,8001n000004bGwAAAU,2021-11-25,2022-11-30,Signed,Renewal,Recurrent,3743.0,False,False
0011n0000259O2x,8001n000008m6z3AAA,2021-01-12,2021-11-25,Signed,New Business,Recurrent,2960.0,True,False
0011n0000259O2x,8001n000008mmUIAAY,2021-06-21,2021-11-25,Signed,Upsell,Recurrent,195.0,False,False
0011n0000259O2x,8001n000008mMjuAAE,2021-03-16,2021-11-25,Signed,Upsell,Recurrent,400.0,False,False
0011n0000259JTc,8001n000008lrkvAAA,2020-09-01,2021-09-01,Signed,New Business,Recurrent,1650.0,False,False
0011n0000259OtC,8001n000008m7XKAAY,2021-02-02,2022-02-01,Signed,New Business,Recurrent,1410.4,False,False
0011n0000259P6w,8001n000004yYOOAA2,2019-06-12,2019-10-12,Signed,New Business,Monthly,1750.0,False,False
0011n0000259K9n,8001n000005XFatAAG,2020-06-01,2020-11-09,Signed,Renewal,Recurrent,1350.0,False,False
0011n0000259K9n,8001n000005WrtgAAC,2020-01-24,2020-05-31,Signed,Upsell,Recurrent,250.0,False,False
0011n0000259K9n,8001n000004bEk7AAE,2021-11-11,2022-11-10,Signed,Renewal,Recurrent,1935.48,False,False
0011n0000259K9n,8001n000003VVrUAAW,2019-11-11,2020-05-31,Signed,New Business,Monthly,1100.0,False,False
0011n0000259K9n,8001n000008m2asAAA,2020-11-06,2020-11-09,Signed,Upsell,Recurrent,750.0,False,False
0011n0000259K9n,8001n000008m3RmAAI,2020-11-10,2021-11-10,Signed,Renewal,Recurrent,2100.0,False,False
0011n0000259OpO,8001n000008lpsOAAQ,2020-08-14,2021-06-22,Signed,Upsell,Recurrent,236.0,False,False
0011n0000259OpO,8001n000005XJTUAA4,2020-06-22,2021-06-22,Signed,New Business,Recurrent,2350.0,False,False
0011n0000259OpO,8001n000008mnrNAAQ,2021-06-23,2022-06-22,Signed,Renewal,Recurrent,2715.3,False,False
0011n0000259OnU,8001n000004yYrQAAU,2019-06-14,2020-06-01,Signed,New Business,Monthly,1300.0,False,False
0011n0000259M5f,8001n000008lvZNAAY,2020-10-15,2021-12-31,Signed,Renewal,Recurrent,2205.0,False,False
0011n0000259M5f,8001n000006Q4JAAA0,2019-10-15,2020-10-14,Signed,New Business,Monthly,2100.0,False,False
0011n0000259M5f,8001n000004bCybAAE,2021-11-02,2022-10-31,Signed,Renewal,Recurrent,2205.0,False,False
0011n0000259MWA,8001n000008m5PTAAY,2020-11-20,2021-04-02,Signed,New Business,Recurrent,1500.0,True,True
0011n0000259MYB,8001n000008mDBFAA2,2021-02-05,2022-02-05,Signed,New Business,Recurrent,2800.0,False,False
0011n0000259MYB,8001n000008mN57AAE,2021-02-25,2022-02-05,Signed,Upsell,Recurrent,300.0,False,False
0011n0000259MYB,8001n000008mTVfAAM,2021-03-31,2022-02-05,Signed,Upsell,Recurrent,300.0,False,False
0011n0000259NvK,8001n000004awxaAAA,2021-08-17,2022-08-16,Signed,New Business,Recurrent,1865.0,True,False
0011n0000259OHd,8001n000008m0OjAAI,2020-11-15,2021-12-14,Signed,Renewal,Recurrent,5355.0,True,False
0011n0000259OHd,8001n000005ZkroAAC,2019-11-14,2020-11-14,Signed,New Business,Monthly,4725.0,False,False
0011n0000259OHd,8001n000008lqw7AAA,2020-08-27,2020-11-14,Signed,Upsell,Recurrent,375.0,False,False
0011n0000259P7X,8001n000005WzB7AAK,2021-03-07,2022-03-06,Signed,Renewal,Recurrent,1575.0,False,False
0011n0000259P7X,8001n000005WzB2AAK,2020-03-06,2021-03-06,Signed,New Business,Recurrent,1500.0,False,False
0011n0000259MFI,8001n000008mtytAAA,2021-07-27,2022-07-27,Signed,New Business,Recurrent,1700.0,False,False
0011n0000259OU7,8001n000008mPfWAAU,2021-04-01,2022-03-31,Signed,New Business,Recurrent,4800.0,False,False
0011n0000259Mf4,8001n000004b3fIAAQ,2021-10-01,2022-10-01,Signed,Upsell,Recurrent,3605.0,False,False
0011n0000259Mf4,8001n000004b0U8AAI,2021-09-01,2022-09-01,Signed,Renewal,Recurrent,6395.46,False,False
0011n0000259Mf4,8001n000008mPh8AAE,2021-03-09,2021-09-01,Signed,Upsell,Recurrent,1400.0,False,False
0011n0000259Mf4,8001n000008lrMQAAY,2020-09-01,2021-09-01,Signed,New Business,Recurrent,4850.0,False,False
0011n0000259K4B,8001n000008mIYdAAM,2021-04-01,2022-03-31,Signed,New Business,Recurrent,3285.0,True,False
0011n0000259Oq7,8001n000008lqmWAAQ,2020-08-25,2021-04-01,Signed,Upsell,Recurrent,375.0,False,False
0011n0000259Oq7,8001n000004yckYAAQ,2019-06-28,2021-04-01,Signed,New Business,Monthly,2150.0,False,False
0011n0000259Oq7,8001n000004YCDHAA4,2020-05-21,2021-04-01,Signed,Upsell,Recurrent,250.0,False,False
0011n0000259Oq7,8001n000004b9hfAAA,2021-11-01,2022-04-01,Signed,Upsell,Recurrent,425.0,False,False
0011n0000259Oq7,8001n0000054GiHAAU,2021-04-01,2022-04-01,Signed,Renewal,Recurrent,2775.0,False,False
0011n0000259PMA,8001n000008mvZqAAI,2021-08-18,2022-08-17,Signed,Renewal,Recurrent,5125.0,False,False
0011n0000259PMA,8001n0000054IkyAAE,2020-08-17,2021-08-17,Signed,New Business,Recurrent,5000.0,False,False
0011n0000259M39,8001n000008mr1uAAA,2021-08-02,2022-08-02,Signed,New Business,Recurrent,4500.0,True,False
0011n0000259M39,8001n000004b658AAA,2021-10-08,2022-08-02,Signed,Upsell,Recurrent,145.0,False,False
0011n0000259M39,8001n000004bFojAAE,2021-11-18,2022-08-02,Signed,Upsell,Recurrent,145.0,False,False
0011n0000259JcB,8001n000008ltiIAAQ,2020-09-15,2021-09-15,Signed,Upsell,Recurrent,320.0,False,False
0011n0000259JcB,8001n000006P2qEAAS,2019-08-09,2020-08-08,Signed,New Business,Monthly,850.0,False,False
0011n0000259JcB,8001n000006Po98AAC,2019-09-27,2020-08-08,Signed,Upsell,Monthly,350.0,False,False
0011n0000259JcB,8001n000004bIDWAA2,2021-11-30,2022-11-29,Signed,Upsell,Recurrent,500.0,False,False
0011n0000259JcB,8001n000008lthtAAA,2020-09-15,2021-09-15,Signed,Renewal,Recurrent,1200.0,False,False
0011n0000259MVC,8001n000008mZGvAAM,2021-05-01,2022-04-30,Signed,Downsell,Recurrent,1050.0,False,False
0011n0000259NHK,8001n000008m0tIAAQ,2020-11-27,2021-08-31,Signed,Renewal,Recurrent,1522.5,False,False
0011n0000259NHK,8001n000005WhfUAAS,2019-11-27,2020-11-26,Signed,New Business,Monthly,1450.0,False,False
0011n0000259MfS,8001n0000054IMSAA2,2020-07-12,2021-05-12,Signed,Renewal,Recurrent,1890.0,False,False
0011n0000259MfS,8001n000008mdthAAA,2021-05-13,2022-05-12,Signed,Renewal,Recurrent,1890.0,False,False
0011n0000259MfS,8001n00000504i5AAA,2019-07-12,2020-07-11,Signed,New Business,Monthly,1800.0,False,False
0011n0000259OqU,8001n00000504TyAAI,2019-07-10,2020-01-31,Signed,New Business,Monthly,1100.0,False,False
0011n0000259OoC,8001n000004azS1AAI,2021-08-31,2022-08-30,Signed,New Business,Recurrent,2800.0,False,False
0011n0000259OoG,8001n000008mYWEAA2,2021-04-21,2022-04-20,Signed,New Business,Recurrent,1620.0,True,False
0011n0000259PMk,8001n000005WmJJAA0,2020-01-06,2020-11-01,Signed,New Business,Monthly,2100.0,False,False
0011n0000259MLF,8001n000008muTIAAY,2021-08-05,2022-08-05,Signed,Renewal,Recurrent,1890.0,False,False
0011n0000259MLF,8001n0000054JfBAAU,2020-08-05,2021-08-05,Signed,New Business,Recurrent,1800.0,True,False
0011n0000259KkZ,8001n00000504Q1AAI,2019-07-05,2019-08-05,Signed,New Business,Non-Recurrent,0.0,False,False
0011n0000259NQZ,8001n000008lutRAAQ,2020-09-28,2021-09-28,Signed,New Business,Recurrent,1300.0,True,False
0011n0000259NQZ,8001n000004b2j4AAA,2021-09-28,2022-09-28,Signed,Renewal,Recurrent,1300.0,False,False
0011n0000259OIZ,8001n000005WjTaAAK,2019-12-09,2020-06-05,Signed,New Business,Monthly,1950.0,False,False
0011n0000259OIZ,8001n000005WteZAAS,2020-02-03,2020-06-05,Signed,Upsell,Recurrent,280.0,False,False
0011n0000259O6V,8001n000004b4r5AAA,2021-11-01,2022-11-01,Signed,Upsell,Recurrent,1100.0,True,False
0011n0000259O6V,8001n000004b8TmAAI,2021-10-11,2022-10-10,Signed,Renewal,Recurrent,3250.0,False,False
0011n0000259O6V,8001n000008lwvyAAA,2020-10-09,2021-10-09,Signed,New Business,Recurrent,2150.0,False,False
0011n0000259MmH,8001n000008luZvAAI,2020-09-22,2021-02-17,Signed,Renewal,Recurrent,2170.0,False,False
0011n0000259MmH,8001n000005WlOhAAK,2019-12-11,2020-09-22,Signed,New Business,Monthly,1780.0,False,False
0011n0000259MmH,8001n000005WqREAA0,2020-01-16,2020-09-22,Signed,Upsell,Recurrent,390.0,False,False
0011n0000259MmH,8001n000008mKUiAAM,2020-09-22,2021-09-21,Signed,Downsell,Recurrent,2170.0,False,False
0011n0000259MmH,8001n000004b3L3AAI,2021-09-22,2022-09-21,Signed,Renewal,Recurrent,2278.5,False,False
0011n0000259MmH,8001n000008lwpHAAQ,2020-10-09,2021-02-17,Signed,Upsell,Recurrent,495.0,False,False
0011n0000259OFD,8001n000004bEM5AAM,2021-11-15,2022-11-15,Signed,Upsell,Recurrent,1320.0,False,False
0011n0000259OFD,8001n000008mKpHAAU,2021-02-22,2022-02-22,Signed,New Business,Recurrent,3000.0,True,False
0011n0000259JUv,8001n000005XLlBAAW,2021-07-01,2022-01-01,Signed,Renewal,Recurrent,1785.0,False,False
0011n0000259JUv,8001n000005XLkwAAG,2020-06-30,2021-06-30,Signed,New Business,Recurrent,1700.0,True,False
0011n0000259JUv,8001n000004bD4oAAE,2022-01-01,2022-11-23,Signed,Downsell,Recurrent,1450.0,True,False
0011n0000259Lxv,8001n000004bAXqAAM,2021-09-01,2022-08-29,Signed,Renewal,Recurrent,1899.45,False,False
0011n0000259Lxv,8001n000008mpt1AAA,2021-07-09,2022-08-29,Signed,Upsell,Recurrent,145.0,False,False
0011n0000259Lxv,8001n000008lrHyAAI,2020-08-31,2021-08-30,Signed,New Business,Recurrent,1809.0,True,False
0011n0000259OYl,8001n000006Pj5xAAC,2019-09-12,2020-03-25,Signed,Upsell,Non-Recurrent,0.0,False,False
0011n0000259OYl,8001n0000064QtQAAU,2019-08-01,2020-03-25,Signed,New Business,Monthly,750.0,False,False
0011n0000259OuY,8001n000004b4i3AAA,2021-10-01,2022-09-30,Signed,New Business,Recurrent,850.0,True,False
0011n0000259OOh,8001n000004yVT3AAM,2019-05-31,2021-03-31,Signed,New Business,Monthly,2000.0,False,False
0011n0000259OOh,8001n000008mSOdAAM,2021-04-01,2022-03-31,Signed,Renewal,Recurrent,2000.0,False,False
0011n00002A0O92,8001n000008muxXAAQ,2021-08-21,2022-08-20,Signed,Renewal,Recurrent,1785.0,False,False
0011n00002A0O92,8001n000006PcVnAAK,2019-08-21,2020-08-20,Signed,New Business,Monthly,1700.0,False,False
0011n00002A0O92,8001n000008lr12AAA,2020-08-21,2021-08-20,Signed,Renewal,Recurrent,1700.0,False,False
0011n00002A01CY,8001n000008mTeNAAU,2021-04-01,2023-03-31,Signed,Cross-sell,Recurrent,2525.0,False,False
